2022/07/07 10:28:01 pMyThingName = Thing_cardWriterV2_1d556f0a-828c-4762-91fb-dc47119380ea
2022/07/07 11:06:46 mqttClient.clientStatus.clientState = 3
2022/07/07 11:06:48 mqttClient.clientStatus.clientState = 3
2022/07/07 11:06:49 mqttClient.clientStatus.clientState = 3
2022/07/07 11:06:50 mqttClient.clientStatus.clientState = 3
2022/07/07 11:06:51 mqttClient.clientStatus.clientState = 3
2022/07/07 11:06:53 mqttClient.clientStatus.clientState = 3
2022/07/07 11:06:54 mqttClient.clientStatus.clientState = 3
2022/07/07 11:06:55 mqttClient.clientStatus.clientState = 3
2022/07/07 11:06:56 mqttClient.clientStatus.clientState = 3
2022/07/07 11:06:57 mqttClient.clientStatus.clientState = 3
2022/07/07 11:06:59 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:00 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:01 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:02 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:03 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:05 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:06 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:07 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:08 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:10 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:11 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:12 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:13 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:14 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:16 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:17 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:18 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:19 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:20 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:22 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:23 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:24 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:25 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:27 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:28 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:29 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:30 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:31 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:33 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:34 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:35 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:36 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:37 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:39 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:40 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:41 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:42 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:44 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:45 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:46 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:47 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:48 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:50 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:51 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:52 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:53 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:54 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:56 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:57 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:58 mqttClient.clientStatus.clientState = 3
2022/07/07 11:07:59 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:01 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:02 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:03 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:04 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:05 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:07 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:08 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:09 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:10 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:11 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:13 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:14 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:15 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:16 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:18 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:19 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:20 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:21 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:22 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:24 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:25 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:26 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:27 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:28 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:30 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:31 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:32 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:33 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:35 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:36 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:37 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:38 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:39 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:41 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:42 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:43 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:44 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:46 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:47 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:48 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:49 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:50 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:52 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:53 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:54 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:55 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:56 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:58 mqttClient.clientStatus.clientState = 3
2022/07/07 11:08:59 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:00 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:01 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:03 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:04 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:05 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:06 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:07 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:09 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:10 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:11 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:12 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:13 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:15 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:16 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:17 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:18 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:20 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:21 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:22 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:23 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:24 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:26 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:27 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:28 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:29 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:30 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:32 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:33 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:34 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:35 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:37 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:38 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:39 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:40 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:41 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:43 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:44 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:45 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:46 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:47 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:49 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:50 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:51 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:52 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:54 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:55 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:56 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:57 mqttClient.clientStatus.clientState = 3
2022/07/07 11:09:58 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:00 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:01 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:02 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:03 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:04 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:06 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:07 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:08 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:09 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:11 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:12 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:13 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:14 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:15 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:17 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:18 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:19 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:20 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:21 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:23 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:24 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:25 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:26 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:28 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:29 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:30 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:31 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:32 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:34 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:35 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:36 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:37 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:39 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:40 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:41 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:42 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:43 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:45 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:46 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:47 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:48 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:49 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:51 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:52 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:53 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:54 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:56 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:57 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:58 mqttClient.clientStatus.clientState = 3
2022/07/07 11:10:59 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:00 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:02 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:03 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:04 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:05 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:06 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:08 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:09 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:10 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:11 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:13 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:14 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:15 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:16 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:17 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:19 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:20 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:21 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:22 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:23 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:25 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:26 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:27 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:28 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:30 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:31 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:32 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:33 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:34 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:36 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:37 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:38 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:39 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:40 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:42 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:43 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:44 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:45 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:47 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:48 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:49 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:50 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:51 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:53 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:54 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:55 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:56 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:57 mqttClient.clientStatus.clientState = 3
2022/07/07 11:11:59 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:00 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:01 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:02 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:04 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:05 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:06 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:07 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:08 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:10 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:11 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:12 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:13 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:14 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:16 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:17 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:18 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:19 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:21 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:22 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:23 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:24 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:25 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:27 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:28 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:29 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:30 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:32 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:33 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:34 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:35 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:36 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:38 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:39 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:40 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:41 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:42 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:44 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:45 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:46 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:47 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:49 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:50 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:51 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:52 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:53 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:55 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:56 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:57 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:58 mqttClient.clientStatus.clientState = 3
2022/07/07 11:12:59 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:01 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:02 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:03 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:04 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:06 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:07 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:08 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:09 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:10 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:12 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:13 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:14 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:15 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:16 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:18 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:19 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:20 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:21 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:23 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:24 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:25 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:26 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:27 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:29 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:30 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:31 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:32 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:33 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:35 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:36 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:37 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:38 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:40 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:41 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:42 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:43 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:44 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:46 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:47 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:48 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:49 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:50 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:52 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:53 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:54 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:55 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:57 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:58 mqttClient.clientStatus.clientState = 3
2022/07/07 11:13:59 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:00 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:01 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:03 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:04 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:05 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:06 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:07 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:09 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:10 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:11 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:12 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:14 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:15 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:16 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:17 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:18 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:20 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:21 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:22 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:23 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:25 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:26 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:27 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:28 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:29 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:31 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:32 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:33 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:34 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:35 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:37 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:38 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:39 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:40 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:42 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:43 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:44 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:45 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:46 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:48 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:49 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:50 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:51 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:52 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:54 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:55 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:56 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:57 mqttClient.clientStatus.clientState = 3
2022/07/07 11:14:59 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:00 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:01 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:02 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:03 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:05 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:06 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:07 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:08 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:09 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:11 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:12 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:13 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:14 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:16 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:17 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:18 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:19 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:20 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:22 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:23 mqttClient.clientStatus.clientState = 3
2022/07/07 11:15:24 MQTT Disconnect
2022/07/07 11:15:24 mqttClient.clientStatus.clientState = 13
2022/07/07 11:15:24 tv_sec_start = 1657192524
2022/07/07 11:15:25 mqttClient.clientStatus.clientState = 13
2022/07/07 11:15:26 mqttClient.clientStatus.clientState = 13
2022/07/07 11:15:28 mqttClient.clientStatus.clientState = 13
2022/07/07 11:15:29 mqttClient.clientStatus.clientState = 13
2022/07/07 11:15:30 mqttClient.clientStatus.clientState = 13
2022/07/07 11:15:31 mqttClient.clientStatus.clientState = 13
2022/07/07 11:15:33 mqttClient.clientStatus.clientState = 13
